,name_image,score_Sharp,score_Blur,score_GAN_sharp
53,GOPRO_Large/test/GOPR0384_11_05/blur/004090.png,3552.69809014513,1080.21433347464,1889.1177760025
54,GOPRO_Large/test/GOPR0384_11_05/blur/004084.png,3591.28575030877,1543.79807387199,1933.46388421115
55,GOPRO_Large/test/GOPR0384_11_05/blur/004072.png,3309.99549857876,2083.27313971519,2168.96910098172
56,GOPRO_Large/test/GOPR0384_11_05/blur/004087.png,3561.40193205699,1335.68114800542,1917.29959273338
57,GOPRO_Large/test/GOPR0384_11_05/blur/004005.png,2725.41304725409,1618.49401141307,1734.15387885179
58,GOPRO_Large/test/GOPR0384_11_05/blur/004017.png,2785.9197614193,1752.16959708929,1824.94055360556
59,GOPRO_Large/test/GOPR0384_11_05/blur/004093.png,3965.37878359761,2246.5015305744,2459.87771978136
60,GOPRO_Large/test/GOPR0384_11_05/blur/004078.png,3430.3602884179,2015.29978822172,2211.29505057796
61,GOPRO_Large/test/GOPR0384_11_05/blur/004047.png,3070.09401553031,1768.7320495171,2021.14025133755
62,GOPRO_Large/test/GOPR0384_11_05/blur/004058.png,2965.09246444702,1995.3101425448,2074.85901425569
63,GOPRO_Large/test/GOPR0384_11_05/blur/004044.png,3188.94740369823,1416.94751617103,1792.71031402587
64,GOPRO_Large/test/GOPR0384_11_05/blur/004037.png,2878.97773652431,955.126722103916,1415.41659803852
65,GOPRO_Large/test/GOPR0384_11_05/blur/004018.png,2855.32900531497,1647.79362341738,1802.91924789175
66,GOPRO_Large/test/GOPR0384_11_05/blur/004095.png,4016.50498967781,1695.95356715075,2232.13190727588
67,GOPRO_Large/test/GOPR0384_11_05/blur/004098.png,4168.31176521978,1657.84989216155,2171.11234354204
68,GOPRO_Large/test/GOPR0384_11_05/blur/004022.png,2842.64769124612,1535.93498179852,1730.47433272912
69,GOPRO_Large/test/GOPR0384_11_05/blur/004059.png,2945.17904955684,1862.8961933495,2005.87738776742
70,GOPRO_Large/test/GOPR0384_11_05/blur/004089.png,3561.96533444128,606.34479780402,1477.68051475938
71,GOPRO_Large/test/GOPR0384_11_05/blur/004041.png,3040.11715224176,1099.56157699134,1551.20235799253
72,GOPRO_Large/test/GOPR0384_11_05/blur/004100.png,3970.46078109741,1187.12387797888,1930.16988025582
73,GOPRO_Large/test/GOPR0384_11_05/blur/004026.png,2915.2854409737,1433.33024173602,1644.83523646346
74,GOPRO_Large/test/GOPR0384_11_05/blur/004016.png,2847.6919081246,1812.45642474643,1874.75179696735
75,GOPRO_Large/test/GOPR0384_11_05/blur/004001.png,2960.21368704736,1677.37205604999,1855.14835296571
76,GOPRO_Large/test/GOPR0384_11_05/blur/004002.png,2919.85521512083,1632.8497573582,1782.42025470361
77,GOPRO_Large/test/GOPR0384_11_05/blur/004032.png,2951.26543961465,1529.39549539401,1748.05904704868
78,GOPRO_Large/test/GOPR0384_11_05/blur/004096.png,4323.92308608349,1728.17026017769,2324.14627560135
79,GOPRO_Large/test/GOPR0384_11_05/blur/004024.png,2888.79817644414,1182.97060634848,1523.32402333245
80,GOPRO_Large/test/GOPR0384_11_05/blur/004036.png,3061.46916597988,1715.57458898053,1906.64609771199
81,GOPRO_Large/test/GOPR0384_11_05/blur/004068.png,3194.78852858301,1868.88971928484,2074.18204092607
82,GOPRO_Large/test/GOPR0384_11_05/blur/004035.png,2956.6720377577,1857.5010009089,1947.09821148752
83,GOPRO_Large/test/GOPR0384_11_05/blur/004019.png,2913.46024120203,1721.84024339076,1851.34518985054
84,GOPRO_Large/test/GOPR0384_11_05/blur/004070.png,3112.32802937925,1426.96454883716,1849.26532950415
85,GOPRO_Large/test/GOPR0384_11_05/blur/004066.png,3083.41833255347,1200.2789620047,1717.94629989914
86,GOPRO_Large/test/GOPR0384_11_05/blur/004085.png,3512.09741706192,1424.80718556396,1941.79609248205
87,GOPRO_Large/test/GOPR0384_11_05/blur/004048.png,3152.72440722492,1294.5941644439,1734.41182971536
88,GOPRO_Large/test/GOPR0384_11_05/blur/004039.png,3108.18323563016,1641.2340926528,1855.07698215451
89,GOPRO_Large/test/GOPR0384_11_05/blur/004056.png,3028.68352890015,1981.61052590515,2115.99636459351
90,GOPRO_Large/test/GOPR0384_11_05/blur/004010.png,2796.12553444132,1400.73931039032,1662.90491281427
91,GOPRO_Large/test/GOPR0384_11_05/blur/004053.png,3026.86108183861,1625.37648129999,1911.18569722399
92,GOPRO_Large/test/GOPR0384_11_05/blur/004033.png,2999.70925611258,1202.42988743423,1556.92957028723
93,GOPRO_Large/test/GOPR0384_11_05/blur/004063.png,2929.101095177,1437.1148620462,1815.06393296178
94,GOPRO_Large/test/GOPR0384_11_05/blur/004062.png,2977.73408878944,1906.48224507994,2016.31597503927
95,GOPRO_Large/test/GOPR0384_11_05/blur/004004.png,2736.01995754242,1575.43218825758,1677.23782791104
96,GOPRO_Large/test/GOPR0384_11_05/blur/004007.png,2816.4212485475,1497.07875558361,1682.17756120022
97,GOPRO_Large/test/GOPR0384_11_05/blur/004051.png,3035.87435268401,1570.23177291616,1910.04348970926
98,GOPRO_Large/test/GOPR0384_11_05/blur/004045.png,3158.69040515064,1402.4901721736,1772.23735694005
99,GOPRO_Large/test/GOPR0384_11_05/blur/004008.png,2782.60223200079,1794.65593504906,1880.60777883139
,,,,
,,,,
,,316279.877597162,152389.54733578,184963.89214562
,,,,
,,,0.584810812343884,1849.6389214562
,,,58.4810812343884,
