,name_image,score_Sharp,score_Blur,score_GAN_sharp
41,GOPRO_Large/test/GOPR0384_11_05/blur/004076.png,3315.04061593465,1683.04210366844,1963.27271135803
42,GOPRO_Large/test/GOPR0384_11_05/blur/004006.png,2735.90167066082,1433.87884968123,1572.83265498257
43,GOPRO_Large/test/GOPR0384_11_05/blur/004075.png,3317.20274347067,1277.54454803816,1771.43598077795
44,GOPRO_Large/test/GOPR0384_11_05/blur/004011.png,2851.33640533662,1746.67006428144,1818.6195691505
45,GOPRO_Large/test/GOPR0384_11_05/blur/004023.png,2917.84740679129,1166.63390463218,1480.01997303939
46,GOPRO_Large/test/GOPR0384_11_05/blur/004052.png,2930.54668899416,1316.6597518546,1729.18257599114
47,GOPRO_Large/test/GOPR0384_11_05/blur/004088.png,3594.6621303698,931.141315056942,1669.74984085187
48,GOPRO_Large/test/GOPR0384_11_05/blur/004012.png,2832.89783564745,1430.49880690477,1634.59128031298
49,GOPRO_Large/test/GOPR0384_11_05/blur/004015.png,2792.47187399864,1712.38763293787,1748.82008910179
50,GOPRO_Large/test/GOPR0384_11_05/blur/004097.png,4287.24127547792,1858.1660177072,2358.37666910049
51,GOPRO_Large/test/GOPR0384_11_05/blur/004021.png,2976.34129084554,1689.50238979515,1761.15150685771
52,GOPRO_Large/test/GOPR0384_11_05/blur/004038.png,3411.0412465015,2009.57712721825,2023.94999573287
53,GOPRO_Large/test/GOPR0384_11_05/blur/004090.png,3552.69809014513,1080.21433347464,1913.79074648558
54,GOPRO_Large/test/GOPR0384_11_05/blur/004084.png,3591.28575030877,1543.79807387199,1847.28228229284
55,GOPRO_Large/test/GOPR0384_11_05/blur/004072.png,3309.99549857876,2083.27313971519,2137.94075456797
56,GOPRO_Large/test/GOPR0384_11_05/blur/004087.png,3561.40193205699,1335.68114800542,1863.72778505087
57,GOPRO_Large/test/GOPR0384_11_05/blur/004005.png,2725.41304725409,1618.49401141307,1681.37600043579
58,GOPRO_Large/test/GOPR0384_11_05/blur/004017.png,2785.9197614193,1752.16959708929,1786.52101013716
59,GOPRO_Large/test/GOPR0384_11_05/blur/004093.png,3965.37878359761,2246.5015305744,2381.71830805927
60,GOPRO_Large/test/GOPR0384_11_05/blur/004078.png,3430.3602884179,2015.29978822172,2158.7286950571
61,GOPRO_Large/test/GOPR0384_11_05/blur/004047.png,3070.09401553031,1768.7320495171,1966.10190262436
62,GOPRO_Large/test/GOPR0384_11_05/blur/004058.png,2965.09246444702,1995.3101425448,2015.20310745924
63,GOPRO_Large/test/GOPR0384_11_05/blur/004044.png,3188.94740369823,1416.94751617103,1792.4688283056
64,GOPRO_Large/test/GOPR0384_11_05/blur/004037.png,2878.97773652431,955.126722103916,1427.08544540405
65,GOPRO_Large/test/GOPR0384_11_05/blur/004018.png,2855.32900531497,1647.79362341738,1758.72964476049
66,GOPRO_Large/test/GOPR0384_11_05/blur/004095.png,4016.50498967781,1695.95356715075,2236.09233424719
67,GOPRO_Large/test/GOPR0384_11_05/blur/004098.png,4168.31176521978,1657.84989216155,2171.27325636311
68,GOPRO_Large/test/GOPR0384_11_05/blur/004022.png,2842.64769124612,1535.93498179852,1675.28230782971
69,GOPRO_Large/test/GOPR0384_11_05/blur/004059.png,2945.17904955684,1862.8961933495,1925.77036955929
70,GOPRO_Large/test/GOPR0384_11_05/blur/004089.png,3561.96533444128,606.34479780402,1530.0780983658
71,GOPRO_Large/test/GOPR0384_11_05/blur/004041.png,3040.11715224176,1099.56157699134,1548.2768642148
72,GOPRO_Large/test/GOPR0384_11_05/blur/004100.png,3970.46078109741,1187.12387797888,1965.06178819737
73,GOPRO_Large/test/GOPR0384_11_05/blur/004026.png,2915.2854409737,1433.33024173602,1624.9556373721
74,GOPRO_Large/test/GOPR0384_11_05/blur/004016.png,2847.6919081246,1812.45642474643,1850.17183338082
75,GOPRO_Large/test/GOPR0384_11_05/blur/004001.png,2960.21368704736,1677.37205604999,1774.47357238736
76,GOPRO_Large/test/GOPR0384_11_05/blur/004002.png,2919.85521512083,1632.8497573582,1695.36056518555
77,GOPRO_Large/test/GOPR0384_11_05/blur/004032.png,2951.26543961465,1529.39549539401,1717.98235982563
78,GOPRO_Large/test/GOPR0384_11_05/blur/004096.png,4323.92308608349,1728.17026017769,2287.78912505112
79,GOPRO_Large/test/GOPR0384_11_05/blur/004024.png,2888.79817644414,1182.97060634848,1485.42906975374
80,GOPRO_Large/test/GOPR0384_11_05/blur/004036.png,3061.46916597988,1715.57458898053,1842.60591229028
81,GOPRO_Large/test/GOPR0384_11_05/blur/004068.png,3194.78852858301,1868.88971928484,2004.07027151971
82,GOPRO_Large/test/GOPR0384_11_05/blur/004035.png,2956.6720377577,1857.5010009089,1903.92378831632
83,GOPRO_Large/test/GOPR0384_11_05/blur/004019.png,2913.46024120203,1721.84024339076,1791.29592514038
84,GOPRO_Large/test/GOPR0384_11_05/blur/004070.png,3112.32802937925,1426.96454883716,1791.15397533192
85,GOPRO_Large/test/GOPR0384_11_05/blur/004066.png,3083.41833255347,1200.2789620047,1716.49846256874
86,GOPRO_Large/test/GOPR0384_11_05/blur/004085.png,3512.09741706192,1424.80718556396,1925.97132996074
87,GOPRO_Large/test/GOPR0384_11_05/blur/004048.png,3152.72440722492,1294.5941644439,1669.46942967083
88,GOPRO_Large/test/GOPR0384_11_05/blur/004039.png,3108.18323563016,1641.2340926528,1817.99524167087
89,GOPRO_Large/test/GOPR0384_11_05/blur/004056.png,3028.68352890015,1981.61052590515,2069.11036318331
90,GOPRO_Large/test/GOPR0384_11_05/blur/004010.png,2796.12553444132,1400.73931039032,1623.42664128332
91,GOPRO_Large/test/GOPR0384_11_05/blur/004053.png,3026.86108183861,1625.37648129999,1868.65021464881
92,GOPRO_Large/test/GOPR0384_11_05/blur/004033.png,2999.70925611258,1202.42988743423,1549.93683936051
93,GOPRO_Large/test/GOPR0384_11_05/blur/004063.png,2929.101095177,1437.1148620462,1765.55943730078
94,GOPRO_Large/test/GOPR0384_11_05/blur/004062.png,2977.73408878944,1906.48224507994,1970.53175236634
95,GOPRO_Large/test/GOPR0384_11_05/blur/004004.png,2736.01995754242,1575.43218825758,1623.22065320774
96,GOPRO_Large/test/GOPR0384_11_05/blur/004007.png,2816.4212485475,1497.07875558361,1645.77798726317
97,GOPRO_Large/test/GOPR0384_11_05/blur/004051.png,3035.87435268401,1570.23177291616,1836.9365532638
98,GOPRO_Large/test/GOPR0384_11_05/blur/004045.png,3158.69040515064,1402.4901721736,1758.5289144516
99,GOPRO_Large/test/GOPR0384_11_05/blur/004008.png,2782.60223200079,1794.65593504906,1843.66624701675
,,,,
,,,,
,,316279.877597162,,181691.275008198
,,,,
,,3162.79877597162,0.574463593411446,1816.91275008198
,,,57.4463593411446,
