,name_image,score_Sharp,score_Blur,score_GAN_sharp
0,GOPRO_Large/test/GOPR0384_11_05/blur/004081.png,3121.01326032635,698.82800759282,1722.11147696129
1,GOPRO_Large/test/GOPR0384_11_05/blur/004079.png,3487.73957776651,1461.60351079702,2079.7170861864
2,GOPRO_Large/test/GOPR0384_11_05/blur/004003.png,2773.54637061059,1055.62070191442,1498.24858760834
3,GOPRO_Large/test/GOPR0384_11_05/blur/004049.png,3111.03515706188,1952.36630008277,2214.76747279521
4,GOPRO_Large/test/GOPR0384_11_05/blur/004030.png,2967.87937159999,1507.55161881051,1799.26986282668
5,GOPRO_Large/test/GOPR0384_11_05/blur/004009.png,2874.51783746108,1463.39916513022,1809.66192202992
6,GOPRO_Large/test/GOPR0384_11_05/blur/004091.png,3697.95654594526,1435.52327357233,2256.41820200323
7,GOPRO_Large/test/GOPR0384_11_05/blur/004060.png,3005.67770656571,1907.34909870452,2131.19067621767
8,GOPRO_Large/test/GOPR0384_11_05/blur/004067.png,3186.26723268232,2065.44402694702,2283.87755750772
9,GOPRO_Large/test/GOPR0384_11_05/blur/004069.png,3129.92093772348,2211.51240199804,2282.39787549432
10,GOPRO_Large/test/GOPR0384_11_05/blur/004094.png,4076.26427709963,2032.63906143396,2489.73792419373
11,GOPRO_Large/test/GOPR0384_11_05/blur/004074.png,3287.97029512352,1169.94480589684,1885.7590334022
12,GOPRO_Large/test/GOPR0384_11_05/blur/004073.png,3136.88343095384,895.099223661935,1794.9513133904
13,GOPRO_Large/test/GOPR0384_11_05/blur/004013.png,2788.48287018551,1716.17642583605,1853.37346611079
14,GOPRO_Large/test/GOPR0384_11_05/blur/004057.png,3045.5540051721,1969.54817329347,2138.73953778273
15,GOPRO_Large/test/GOPR0384_11_05/blur/004050.png,3117.98032275937,1614.28158220998,2041.00576562341
16,GOPRO_Large/test/GOPR0384_11_05/blur/004034.png,2950.45745181665,1125.85971950646,1662.34054516163
17,GOPRO_Large/test/GOPR0384_11_05/blur/004040.png,3028.14249312109,1134.44926400273,1670.06281602546
18,GOPRO_Large/test/GOPR0384_11_05/blur/004027.png,2996.43047893769,1262.43172581471,1708.40768003091
19,GOPRO_Large/test/GOPR0384_11_05/blur/004029.png,3046.09624613612,1588.8921784272,1829.46457011974
20,GOPRO_Large/test/GOPR0384_11_05/blur/004092.png,3846.38542865217,2113.80538545456,2498.03593736491
21,GOPRO_Large/test/GOPR0384_11_05/blur/004080.png,3508.74541817582,1905.84188207146,2308.38372138049
22,GOPRO_Large/test/GOPR0384_11_05/blur/004054.png,3055.81767466268,1658.40526173171,2021.54875431373
23,GOPRO_Large/test/GOPR0384_11_05/blur/004077.png,3386.44841170311,1714.68665844179,2155.61528994795
24,GOPRO_Large/test/GOPR0384_11_05/blur/004065.png,3119.9268870966,1082.85324953846,1796.7692367041
25,GOPRO_Large/test/GOPR0384_11_05/blur/004046.png,3042.76257284638,1491.38686677441,1982.04432511679
26,GOPRO_Large/test/GOPR0384_11_05/blur/004042.png,3053.99750585016,1362.44679259113,1840.27697565779
27,GOPRO_Large/test/GOPR0384_11_05/blur/004055.png,3394.73067522701,1753.45520907547,2062.27851922717
28,GOPRO_Large/test/GOPR0384_11_05/blur/004020.png,2886.20629716571,1652.5683324337,1889.64851015783
29,GOPRO_Large/test/GOPR0384_11_05/blur/004028.png,3030.8290053457,1848.43484102911,1953.80439751968
30,GOPRO_Large/test/GOPR0384_11_05/blur/004071.png,3404.07039164007,1388.50772060617,1917.75747843808
31,GOPRO_Large/test/GOPR0384_11_05/blur/004014.png,2760.44481248385,1800.17354280408,1882.62580095581
32,GOPRO_Large/test/GOPR0384_11_05/blur/004082.png,3220.34002118721,599.689382442972,1682.17735112365
33,GOPRO_Large/test/GOPR0384_11_05/blur/004083.png,3514.9883548615,1379.80909946188,2074.59407713171
34,GOPRO_Large/test/GOPR0384_11_05/blur/004086.png,2734.78734478331,416.187551385723,1725.99576780107
35,GOPRO_Large/test/GOPR0384_11_05/blur/004043.png,3057.16619148455,1602.58881833195,2027.2111769577
36,GOPRO_Large/test/GOPR0384_11_05/blur/004099.png,4108.79554648115,1487.46754334029,2289.21757864743
37,GOPRO_Large/test/GOPR0384_11_05/blur/004064.png,2952.92708423641,452.980013591936,1436.13960069418
38,GOPRO_Large/test/GOPR0384_11_05/blur/004061.png,2927.83513110876,1743.07440677192,2060.17442534282
39,GOPRO_Large/test/GOPR0384_11_05/blur/004031.png,2964.81677970081,1602.53609382734,1839.07655646442
40,GOPRO_Large/test/GOPR0384_11_05/blur/004025.png,2899.43133865087,1161.5478592962,1670.22633846267
41,GOPRO_Large/test/GOPR0384_11_05/blur/004076.png,3315.04061593465,1683.04210366844,2090.9513332264
42,GOPRO_Large/test/GOPR0384_11_05/blur/004006.png,2735.90167066082,1433.87884968123,1689.74228603556
43,GOPRO_Large/test/GOPR0384_11_05/blur/004075.png,3317.20274347067,1277.54454803816,1899.77937963232
44,GOPRO_Large/test/GOPR0384_11_05/blur/004011.png,2851.33640533662,1746.67006428144,1975.5429542379
45,GOPRO_Large/test/GOPR0384_11_05/blur/004023.png,2917.84740679129,1166.63390463218,1649.24366372824
46,GOPRO_Large/test/GOPR0384_11_05/blur/004052.png,2930.54668899416,1316.6597518546,1865.71155865397
47,GOPRO_Large/test/GOPR0384_11_05/blur/004088.png,3594.6621303698,931.141315056942,1825.86275775521
48,GOPRO_Large/test/GOPR0384_11_05/blur/004012.png,2832.89783564745,1430.49880690477,1771.33342264383
49,GOPRO_Large/test/GOPR0384_11_05/blur/004015.png,2792.47187399864,1712.38763293787,1856.94806236029
50,GOPRO_Large/test/GOPR0384_11_05/blur/004097.png,4287.24127547792,1858.1660177072,2453.30425930023
51,GOPRO_Large/test/GOPR0384_11_05/blur/004021.png,2976.34129084554,1689.50238979515,1863.17506151996
52,GOPRO_Large/test/GOPR0384_11_05/blur/004038.png,3411.0412465015,2009.57712721825,2114.81975862011
53,GOPRO_Large/test/GOPR0384_11_05/blur/004090.png,3552.69809014513,1080.21433347464,2082.54250214901
54,GOPRO_Large/test/GOPR0384_11_05/blur/004084.png,3591.28575030877,1543.79807387199,2118.49861746444
55,GOPRO_Large/test/GOPR0384_11_05/blur/004072.png,3309.99549857876,2083.27313971519,2232.1206068357
56,GOPRO_Large/test/GOPR0384_11_05/blur/004087.png,3561.40193205699,1335.68114800542,2088.26021169126
57,GOPRO_Large/test/GOPR0384_11_05/blur/004005.png,2725.41304725409,1618.49401141307,1783.43489731755
58,GOPRO_Large/test/GOPR0384_11_05/blur/004017.png,2785.9197614193,1752.16959708929,1896.05846476182
59,GOPRO_Large/test/GOPR0384_11_05/blur/004093.png,3965.37878359761,2246.5015305744,2583.74762130436
60,GOPRO_Large/test/GOPR0384_11_05/blur/004078.png,3430.3602884179,2015.29978822172,2304.87267464027
61,GOPRO_Large/test/GOPR0384_11_05/blur/004047.png,3070.09401553031,1768.7320495171,2144.36744689732
62,GOPRO_Large/test/GOPR0384_11_05/blur/004058.png,2965.09246444702,1995.3101425448,2129.35125529673
63,GOPRO_Large/test/GOPR0384_11_05/blur/004044.png,3188.94740369823,1416.94751617103,1953.16983157932
64,GOPRO_Large/test/GOPR0384_11_05/blur/004037.png,2878.97773652431,955.126722103916,1588.01075199596
65,GOPRO_Large/test/GOPR0384_11_05/blur/004018.png,2855.32900531497,1647.79362341738,1886.75309280958
66,GOPRO_Large/test/GOPR0384_11_05/blur/004095.png,4016.50498967781,1695.95356715075,2414.72428556881
67,GOPRO_Large/test/GOPR0384_11_05/blur/004098.png,4168.31176521978,1657.84989216155,2330.85860444768
68,GOPRO_Large/test/GOPR0384_11_05/blur/004022.png,2842.64769124612,1535.93498179852,1801.47688144236
69,GOPRO_Large/test/GOPR0384_11_05/blur/004059.png,2945.17904955684,1862.8961933495,2076.27859173692
70,GOPRO_Large/test/GOPR0384_11_05/blur/004089.png,3561.96533444128,606.34479780402,1727.42208852991
71,GOPRO_Large/test/GOPR0384_11_05/blur/004041.png,3040.11715224176,1099.56157699134,1677.12896870077
72,GOPRO_Large/test/GOPR0384_11_05/blur/004100.png,3970.46078109741,1187.12387797888,2156.71012044605
73,GOPRO_Large/test/GOPR0384_11_05/blur/004026.png,2915.2854409737,1433.33024173602,1763.81746190786
74,GOPRO_Large/test/GOPR0384_11_05/blur/004016.png,2847.6919081246,1812.45642474643,1912.76380108949
75,GOPRO_Large/test/GOPR0384_11_05/blur/004001.png,2960.21368704736,1677.37205604999,1912.71358805499
76,GOPRO_Large/test/GOPR0384_11_05/blur/004002.png,2919.85521512083,1632.8497573582,1814.89963341854
77,GOPRO_Large/test/GOPR0384_11_05/blur/004032.png,2951.26543961465,1529.39549539401,1853.4839530848
78,GOPRO_Large/test/GOPR0384_11_05/blur/004096.png,4323.92308608349,1728.17026017769,2481.55112247332
79,GOPRO_Large/test/GOPR0384_11_05/blur/004024.png,2888.79817644414,1182.97060634848,1635.90842373087
80,GOPRO_Large/test/GOPR0384_11_05/blur/004036.png,3061.46916597988,1715.57458898053,1977.49987055268
81,GOPRO_Large/test/GOPR0384_11_05/blur/004068.png,3194.78852858301,1868.88971928484,2113.47633880377
82,GOPRO_Large/test/GOPR0384_11_05/blur/004035.png,2956.6720377577,1857.5010009089,2052.68861459196
83,GOPRO_Large/test/GOPR0384_11_05/blur/004019.png,2913.46024120203,1721.84024339076,1951.20405519661
84,GOPRO_Large/test/GOPR0384_11_05/blur/004070.png,3112.32802937925,1426.96454883716,1938.61893717921
85,GOPRO_Large/test/GOPR0384_11_05/blur/004066.png,3083.41833255347,1200.2789620047,1916.03319686651
86,GOPRO_Large/test/GOPR0384_11_05/blur/004085.png,3512.09741706192,1424.80718556396,2098.42981198779
87,GOPRO_Large/test/GOPR0384_11_05/blur/004048.png,3152.72440722492,1294.5941644439,1874.52453013882
88,GOPRO_Large/test/GOPR0384_11_05/blur/004039.png,3108.18323563016,1641.2340926528,1945.23608728405
89,GOPRO_Large/test/GOPR0384_11_05/blur/004056.png,3028.68352890015,1981.61052590515,2161.10472843586
90,GOPRO_Large/test/GOPR0384_11_05/blur/004010.png,2796.12553444132,1400.73931039032,1782.18009310938
91,GOPRO_Large/test/GOPR0384_11_05/blur/004053.png,3026.86108183861,1625.37648129999,2019.85099898931
92,GOPRO_Large/test/GOPR0384_11_05/blur/004033.png,2999.70925611258,1202.42988743423,1683.66939425096
93,GOPRO_Large/test/GOPR0384_11_05/blur/004063.png,2929.101095177,1437.1148620462,1925.27785092499
94,GOPRO_Large/test/GOPR0384_11_05/blur/004062.png,2977.73408878944,1906.48224507994,2103.25489462889
95,GOPRO_Large/test/GOPR0384_11_05/blur/004004.png,2736.01995754242,1575.43218825758,1703.21737808641
96,GOPRO_Large/test/GOPR0384_11_05/blur/004007.png,2816.4212485475,1497.07875558361,1775.14153965935
97,GOPRO_Large/test/GOPR0384_11_05/blur/004051.png,3035.87435268401,1570.23177291616,1985.70713090524
98,GOPRO_Large/test/GOPR0384_11_05/blur/004045.png,3158.69040515064,1402.4901721736,1929.11016510427
99,GOPRO_Large/test/GOPR0384_11_05/blur/004008.png,2782.60223200079,1794.65593504906,1970.9239568857
,,,,
,,316279.877597162,152389.54733578,196579.594761553
,,,,
,,,0.621536837104547,1965.79594761553
,,,62.1536837104547,
